kernel,dtype,n,stride,misalign,reps,time_ns_med,time_ns_p05,time_ns_p95,gflops,cpe,GiBps,verified,max_rel_err
saxpy,f64,33554434,1,1,9,49050958.000000,47504502.000000,63790548.000000,1.368146,4.697409,15.290222,1,0.0000000000000e+00
saxpy,f64,33554434,2,0,9,63422722.000000,62306000.000000,130216166.000000,1.058120,6.073744,11.825416,1,0.0000000000000e+00
saxpy,f64,33554434,2,1,9,66445505.000000,63080282.000000,126396151.000000,1.009984,6.333667,11.287446,1,0.0000000000000e+00
saxpy,f64,33554434,4,0,9,95673014.000000,93171256.000000,164430171.000000,0.701440,9.119647,7.839202,1,0.0000000000000e+00
saxpy,f64,33554434,4,1,9,98883877.000000,95756302.000000,123003176.000000,0.678663,9.114159,7.584655,1,0.0000000000000e+00
saxpy,f64,33554434,8,0,9,156879419.000000,154704680.000000,196771237.000000,0.427774,14.459451,4.780742,1,0.0000000000000e+00
saxpy,f64,33554434,8,1,9,177852164.000000,162083189.000000,284085809.000000,0.377329,16.542262,4.216986,1,0.0000000000000e+00
saxpy,f64,67108866,1,0,9,101524833.000000,97255012.000000,147149603.000000,1.322019,4.978345,14.774711,1,0.0000000000000e+00
saxpy,f64,67108866,1,1,9,127575781.000000,119101973.000000,180097065.000000,1.052063,5.938149,11.757718,1,0.0000000000000e+00
saxpy,f64,67108866,2,0,9,130524451.000000,129093354.000000,164017144.000000,1.028296,6.075610,11.492100,1,0.0000000000000e+00
saxpy,f64,67108866,2,1,9,130996857.000000,128029305.000000,164528805.000000,1.024587,6.060412,11.450657,1,0.0000000000000e+00
saxpy,f64,67108866,4,0,9,202848931.000000,190249625.000000,242658571.000000,0.661663,9.433662,7.394666,1,0.0000000000000e+00
saxpy,f64,67108866,4,1,9,195998432.000000,182530364.000000,266627509.000000,0.684790,9.541904,7.653123,1,0.0000000000000e+00
saxpy,f64,67108866,8,0,9,320271003.000000,305993095.000000,389680197.000000,0.419076,14.902558,4.683534,1,0.0000000000000e+00
saxpy,f64,67108866,8,1,9,321448083.000000,307812382.000000,498951314.000000,0.417541,14.115046,4.666384,1,0.0000000000000e+00
dot,f32,513,1,0,9,346.000000,343.000000,422.000000,2.965318,1.987517,11.046670,1,7.0403288498666e-09
dot,f32,513,1,1,9,347.000000,345.000000,414.000000,2.956772,1.993260,11.014835,1,1.0517950913495e-09
dot,f32,513,2,0,9,346.000000,344.000000,423.000000,2.965318,1.987471,11.046670,1,5.1695855829058e-11
dot,f32,513,2,1,9,346.000000,345.000000,416.000000,2.965318,1.987488,11.046670,1,9.3188886819167e-12
dot,f32,513,4,0,9,348.000000,343.000000,431.000000,2.948276,1.998984,10.983183,1,9.3812865519412e-11
dot,f32,513,4,1,9,347.000000,341.000000,425.000000,2.956772,1.993230,11.014835,1,9.3211175608646e-10
dot,f32,513,8,0,9,348.000000,345.000000,411.000000,2.948276,1.998978,10.983183,1,1.5231466798863e-10
dot,f32,513,8,1,9,345.000000,343.000000,401.000000,2.973913,1.981729,11.078689,1,1.7434919954513e-10
dot,f32,1025,1,0,9,695.000000,670.000000,794.000000,2.949640,1.998186,10.988266,1,5.2872432821574e-08
dot,f32,1025,1,1,9,697.000000,670.000000,789.000000,2.941176,2.003833,10.956736,1,5.7970591192717e-10
dot,f32,1025,2,0,9,673.000000,670.000000,742.000000,3.046062,1.934871,11.347467,1,1.1589074982219e-10
dot,f32,1025,2,1,9,785.000000,691.000000,793.000000,2.611465,2.256821,9.728465,1,5.5319131350366e-10
dot,f32,1025,4,0,9,741.000000,631.000000,743.000000,2.766532,2.256313,10.306134,1,8.5353483062281e-10
dot,f32,1025,4,1,9,634.000000,631.000000,705.000000,3.233438,1.930418,12.045497,1,9.1361801907833e-10
dot,f32,1025,8,0,9,635.000000,634.000000,716.000000,3.228346,1.933464,12.026528,1,1.3458206125162e-09
dot,f32,1025,8,1,9,744.000000,742.000000,807.000000,2.755376,2.265597,10.264577,1,1.5647804913470e-09
dot,f32,2049,1,0,9,1463.000000,1459.000000,1540.000000,2.801094,2.228400,10.434887,1,1.3897841073944e-08
dot,f32,2049,1,1,9,1461.000000,1252.000000,1467.000000,2.804928,2.225333,10.449172,1,1.8411247167573e-10
dot,f32,2049,2,0,9,1466.000000,1459.000000,1581.000000,2.795362,2.232949,10.413533,1,5.6998166386753e-10
dot,f32,2049,2,1,9,1461.000000,1456.000000,1583.000000,2.804928,2.225328,10.449172,1,2.8215563750217e-10
dot,f32,2049,4,0,9,1465.000000,1461.000000,1575.000000,2.797270,2.231429,10.420641,1,1.6911586154248e-11
dot,f32,2049,4,1,9,1465.000000,1453.000000,1574.000000,2.797270,2.231664,10.420641,1,2.3434665680065e-10
dot,f32,2049,8,0,9,1463.000000,1459.000000,1554.000000,2.801094,2.228622,10.434887,1,1.4890558663175e-09
dot,f32,2049,8,1,9,1464.000000,1455.000000,1536.000000,2.799180,2.230063,10.427759,1,5.8104552969420e-10
dot,f32,4097,1,0,9,2485.000000,2473.000000,2555.000000,3.297384,1.893046,12.283714,1,3.1816623918221e-08
dot,f32,4097,1,1,9,2907.000000,2892.000000,2987.000000,2.818713,2.214730,10.500526,1,1.1884144414825e-10
dot,f32,4097,2,0,9,3877.000000,3868.000000,4339.000000,2.113490,2.953535,7.873363,1,1.6081063238008e-10
dot,f32,4097,2,1,9,2560.000000,2553.000000,3090.000000,3.200781,2.076016,11.923839,1,2.8087414852844e-10
dot,f32,4097,4,0,9,2734.000000,2727.000000,2811.000000,2.997074,2.217085,11.164970,1,2.4970888239387e-10
dot,f32,4097,4,1,9,2381.000000,2364.000000,2429.000000,3.441411,1.930849,12.820256,1,4.1860079704298e-10
dot,f32,4097,8,0,9,2359.000000,2351.000000,2414.000000,3.473506,1.913005,12.939817,1,5.9619000269502e-11
dot,f32,4097,8,1,9,2734.000000,2717.000000,2802.000000,2.997074,2.217080,11.164970,1,1.4102107907707e-10
dot,f32,8193,1,0,9,5438.000000,4631.000000,6002.000000,3.013240,2.205219,11.225194,1,1.3728482458152e-07
dot,f32,8193,1,1,9,4871.000000,4849.000000,4958.000000,3.363991,1.975264,12.531843,1,1.0351144489877e-10
dot,f32,8193,2,0,9,4647.000000,4630.000000,4706.000000,3.526146,1.884392,13.135917,1,1.9809609985989e-10
dot,f32,8193,2,1,9,4648.000000,4633.000000,4714.000000,3.525387,1.884807,13.133091,1,2.9485723559456e-10
dot,f32,8193,4,0,9,4650.000000,4628.000000,4720.000000,3.523871,1.885617,13.127442,1,1.0647982986843e-09
dot,f32,8193,4,1,9,5436.000000,4642.000000,5820.000000,3.014349,2.204373,11.229324,1,6.1795177501193e-10
dot,f32,8193,8,0,9,4672.000000,4646.000000,6660.000000,3.507277,1.894589,13.065626,1,1.1829411457369e-09
dot,f32,8193,8,1,9,4653.000000,4635.000000,5509.000000,3.521599,1.886820,13.118978,1,3.5642661869166e-10
dot,f32,65537,1,0,9,41026.000000,38160.000000,48423.000000,3.194901,2.079867,11.901933,1,4.2814996070435e-07
dot,f32,65537,1,1,9,37881.000000,37114.000000,44841.000000,3.460152,1.920328,12.890069,1,2.6061628780101e-10
dot,f32,65537,2,0,9,37098.000000,37030.000000,46905.000000,3.533182,1.880807,13.162130,1,8.1956615751274e-11
dot,f32,65537,2,1,9,37064.000000,37021.000000,46788.000000,3.536423,1.878985,13.174204,1,3.4545473830569e-10
dot,f32,65537,4,0,9,37077.000000,37036.000000,46207.000000,3.535184,1.879577,13.169585,1,1.6804224944289e-09
dot,f32,65537,4,1,9,37109.000000,37019.000000,47400.000000,3.532135,1.881200,13.158228,1,1.3395664231554e-10
dot,f32,65537,8,0,9,42470.000000,42423.000000,43960.000000,3.086273,2.022487,11.497262,1,1.1337492537016e-09
dot,f32,65537,8,1,9,42651.000000,42447.000000,53393.000000,3.073175,2.031103,11.448470,1,1.1165744423919e-09
dot,f32,1048577,1,0,9,702307.000000,657351.000000,751383.000000,2.986093,2.090343,11.124063,1,1.1469746853923e-06
dot,f32,1048577,1,1,9,896544.000000,706474.000000,1128024.000000,2.339153,2.668516,8.714026,1,6.3015403429674e-10
dot,f32,1048577,2,0,9,708694.000000,694713.000000,888144.000000,2.959181,2.109399,11.023809,1,1.7471005530141e-09
dot,f32,1048577,2,1,9,748295.000000,673143.000000,930021.000000,2.802577,2.227338,10.440411,1,8.4717347559738e-10
dot,f32,1048577,4,0,9,740307.000000,706278.000000,1140587.000000,2.832817,2.203474,10.553064,1,1.8082400766283e-11
dot,f32,1048577,4,1,9,751824.000000,709397.000000,970982.000000,2.789421,2.237760,10.391405,1,6.5568425386014e-10
dot,f32,1048577,8,0,9,671975.000000,650096.000000,860788.000000,3.120881,2.000328,11.626188,1,8.5770250517798e-10
dot,f32,1048577,8,1,9,674511.000000,657650.000000,919320.000000,3.109147,2.007888,11.582476,1,2.5067094317263e-10
dot,f32,8388609,1,0,9,6778277.000000,5792286.000000,7166452.000000,2.475145,2.522206,9.220633,1,4.0160980710515e-06
dot,f32,8388609,1,1,9,7525512.000000,6000433.000000,10174264.000000,2.229379,2.800224,8.305084,1,7.4598313801066e-10
dot,f32,8388609,2,0,9,8792865.000000,6980523.000000,21233446.000000,1.908049,3.271808,7.108037,1,1.1733481518054e-09
dot,f32,8388609,2,1,9,8012730.000000,7546663.000000,13041004.000000,2.093820,2.981529,7.800089,1,2.9879745392992e-10
dot,f32,8388609,4,0,9,11378635.000000,9584361.000000,19695160.000000,1.474449,4.233978,5.492751,1,1.1564428530679e-10
dot,f32,8388609,4,1,9,9964088.000000,9022818.000000,18372724.000000,1.683769,3.707627,6.272527,1,8.0314954941470e-12
dot,f32,8388609,8,0,9,15240911.000000,11098343.000000,23770713.000000,1.100802,5.671107,4.100805,1,5.8472220104479e-11
dot,f32,8388609,8,1,9,11972379.000000,11084187.000000,25046144.000000,1.401327,4.454916,5.220350,1,1.4284810299657e-10
dot,f32,33554433,1,0,9,23794520.000000,23321697.000000,27459998.000000,2.820350,2.179806,10.506621,1,1.4810254944662e-06
dot,f32,33554433,1,1,9,28694616.000000,24413180.000000,46420020.000000,2.338727,2.628699,8.712436,1,4.5688661618095e-10
dot,f32,33554433,2,0,9,32101573.000000,26582636.000000,37739963.000000,2.090516,2.940808,7.787781,1,2.4429349728605e-11
dot,f32,33554433,2,1,9,31031216.000000,25599765.000000,39515856.000000,2.162624,2.842756,8.056404,1,2.6379420235995e-10
dot,f32,33554433,4,0,9,47578532.000000,41028775.000000,58710379.000000,1.410486,4.172354,5.254471,1,3.4833806095393e-12
dot,f32,33554433,4,1,9,42484874.000000,41237421.000000,46431301.000000,1.579594,3.951565,5.884447,1,4.0974867787505e-10
dot,f32,33554433,8,0,9,68354534.000000,65339171.000000,76580799.000000,0.981776,6.357739,3.657402,1,5.9714041450302e-10
dot,f32,33554433,8,1,9,69164354.000000,62886149.000000,91714005.000000,0.970281,6.859926,3.614579,1,1.3668587709016e-10
dot,f32,67108865,1,0,9,50617607.000000,43718362.000000,114441844.000000,2.651602,2.510239,9.877986,1,6.1119280461505e-06
dot,f32,67108865,1,1,9,51586236.000000,48737156.000000,114957838.000000,2.601813,2.399052,9.692508,1,1.9846390936514e-10
dot,f32,67108865,2,0,9,62109195.000000,55500763.000000,66664641.000000,2.160996,2.886713,8.050338,1,6.1447825379436e-11
dot,f32,67108865,2,1,9,62082988.000000,52711379.000000,63694825.000000,2.161908,2.885505,8.053736,1,5.4522184400511e-10
dot,f32,67108865,4,0,9,87246243.000000,82203553.000000,104959916.000000,1.538378,3.882901,5.730906,1,1.5561962752996e-09
dot,f32,67108865,4,1,9,87255577.000000,81626180.000000,110403506.000000,1.538214,4.057887,5.730293,1,4.8869342315815e-10
dot,f32,67108865,8,0,9,147134984.000000,141286388.000000,213573982.000000,0.912208,6.582661,3.398240,1,4.3322243279622e-10
dot,f32,67108865,8,1,9,140800201.000000,139264639.000000,188165170.000000,0.953250,6.931763,3.551131,1,4.2412460070427e-10
dot,f64,514,1,0,9,291.000000,288.000000,383.000000,3.532646,1.870472,26.320264,1,1.9404148531032e-10
dot,f64,514,1,1,9,290.000000,288.000000,434.000000,3.544828,1.864050,26.411024,1,1.1209499201175e-11
dot,f64,514,2,0,9,291.000000,288.000000,364.000000,3.532646,1.870565,26.320264,1,3.2232099055742e-12
dot,f64,514,2,1,9,290.000000,288.000000,377.000000,3.544828,1.864108,26.411024,1,3.0893079438436e-12
dot,f64,514,4,0,9,292.000000,289.000000,380.000000,3.520548,1.876888,26.230126,1,1.6527315633072e-11
dot,f64,514,4,1,9,291.000000,289.000000,367.000000,3.532646,1.870500,26.320264,1,5.8342961674909e-13
dot,f64,514,8,0,9,293.000000,288.000000,385.000000,3.508532,1.883416,26.140604,1,3.5484002321926e-12
dot,f64,514,8,1,9,292.000000,287.000000,386.000000,3.520548,1.876960,26.230126,1,4.7822101758509e-14
dot,f64,1026,1,0,9,565.000000,560.000000,655.000000,3.631858,1.819384,27.059454,1,2.9374572915766e-10
dot,f64,1026,1,1,9,563.000000,560.000000,660.000000,3.644760,1.812998,27.155580,1,1.8521770838532e-11
dot,f64,1026,2,0,9,563.000000,559.000000,655.000000,3.644760,1.812978,27.155580,1,4.9080003926020e-14
dot,f64,1026,2,1,9,661.000000,655.000000,768.000000,3.104387,2.128517,23.129488,1,2.9515691656021e-12
dot,f64,1026,4,0,9,660.000000,655.000000,741.000000,3.109091,2.125297,23.164532,1,7.4872383511198e-12
dot,f64,1026,4,1,9,563.000000,559.000000,655.000000,3.644760,1.812931,27.155580,1,8.0389661006863e-13
dot,f64,1026,8,0,9,657.000000,653.000000,756.000000,3.123288,2.115628,23.270307,1,1.6490877125381e-11
dot,f64,1026,8,1,9,657.000000,654.000000,758.000000,3.123288,2.115758,23.270307,1,9.5316733989082e-12
dot,f64,2050,1,0,9,1317.000000,1309.000000,1436.000000,3.113136,2.122587,23.194670,1,1.1794292050787e-09
dot,f64,2050,1,1,9,1301.000000,1291.000000,1403.000000,3.151422,2.096753,23.479923,1,6.4558455930944e-12
dot,f64,2050,2,0,9,1318.000000,1309.000000,1385.000000,3.110774,2.124194,23.177072,1,4.2480236012591e-12
dot,f64,2050,2,1,9,1303.000000,1112.000000,2269.000000,3.146585,2.100012,23.443884,1,9.0803298680131e-12
dot,f64,2050,4,0,9,1322.000000,1307.000000,1437.000000,3.101362,2.130608,23.106944,1,1.6822079053647e-13
dot,f64,2050,4,1,9,1305.000000,1293.000000,1406.000000,3.141762,2.103196,23.407954,1,6.9443447172517e-12
dot,f64,2050,8,0,9,1405.000000,1385.000000,1493.000000,2.918149,2.139021,21.741908,1,1.3792899621455e-12
dot,f64,2050,8,1,9,1380.000000,1371.000000,1484.000000,2.971014,2.100925,22.135783,1,7.2795891463653e-12
dot,f64,4098,1,0,9,2323.000000,2316.000000,2432.000000,3.528196,1.769175,26.287111,1,6.4341182441578e-10
dot,f64,4098,1,1,9,2752.000000,2730.000000,2892.000000,2.978198,2.095862,22.189302,1,1.0297406175840e-12
dot,f64,4098,2,0,9,2330.000000,2320.000000,2419.000000,3.517597,1.774489,26.208137,1,3.4794377735604e-11
dot,f64,4098,2,1,9,2763.000000,2322.000000,3588.000000,2.966341,2.104242,22.100962,1,4.8641694832892e-12
dot,f64,4098,4,0,9,2331.000000,2323.000000,2425.000000,3.516088,1.775375,26.196893,1,4.8072605268289e-11
dot,f64,4098,4,1,9,2356.000000,2349.000000,2451.000000,3.478778,1.794415,25.918913,1,1.1354241256750e-11
dot,f64,4098,8,0,9,3888.000000,3877.000000,10077.000000,2.108025,2.961320,15.706008,1,2.6082246326677e-12
dot,f64,4098,8,1,9,2727.000000,2717.000000,2893.000000,3.005501,2.076886,22.392724,1,2.3914371711495e-12
dot,f64,8194,1,0,9,4633.000000,4612.000000,4769.000000,3.537233,1.764630,26.354439,1,2.4161033503421e-09
dot,f64,8194,1,1,9,4618.000000,4614.000000,4767.000000,3.548722,1.758955,26.440042,1,1.8373319857083e-12
dot,f64,8194,2,0,9,4654.000000,4621.000000,4795.000000,3.521272,1.772642,26.235521,1,7.1864340905936e-12
dot,f64,8194,2,1,9,4967.000000,4935.000000,5138.000000,3.299376,1.891845,24.582266,1,1.9690832447550e-12
dot,f64,8194,4,0,9,4638.000000,4618.000000,4767.000000,3.533420,1.766549,26.326027,1,6.9085595538202e-12
dot,f64,8194,4,1,9,4942.000000,4920.000000,5098.000000,3.316066,1.882319,24.706620,1,2.2804954631963e-12
dot,f64,8194,8,0,9,4789.000000,4742.000000,4951.000000,3.422009,1.824088,25.495952,1,3.9477476149391e-12
dot,f64,8194,8,1,9,4794.000000,4759.000000,4896.000000,3.418440,1.825948,25.469361,1,1.1574946857167e-11
dot,f64,65538,1,0,9,38648.000000,37233.000000,40228.000000,3.391534,1.840460,25.268896,1,4.1212901647713e-09
dot,f64,65538,1,1,9,37504.000000,37345.000000,46893.000000,3.494987,1.785981,26.039684,1,1.2956014195896e-11
dot,f64,65538,2,0,9,36948.000000,36864.000000,37111.000000,3.547580,1.759494,26.431534,1,1.5500466295308e-13
dot,f64,65538,2,1,9,39577.000000,39475.000000,40391.000000,3.311924,1.884712,24.675754,1,1.7563797436247e-11
dot,f64,65538,4,0,9,49844.000000,46475.000000,66573.000000,2.629725,2.373809,19.592976,1,6.3153804942342e-12
dot,f64,65538,4,1,9,65577.000000,61094.000000,81375.000000,1.998811,3.122836,14.892299,1,8.4295406492740e-12
dot,f64,65538,8,0,9,39242.000000,38999.000000,41101.000000,3.340197,1.868728,24.886405,1,1.7889060160461e-12
dot,f64,65538,8,1,9,40351.000000,40126.000000,48827.000000,3.248395,1.921545,24.202431,1,1.0408178183446e-11
dot,f64,1048578,1,0,9,1584144.000000,963450.000000,3950101.000000,1.323842,4.715077,9.863390,1,5.1607713911259e-09
dot,f64,1048578,1,1,9,927438.000000,749183.000000,1431605.000000,2.261236,2.760453,16.847520,1,1.1546740510543e-11
dot,f64,1048578,2,0,9,839985.000000,759760.000000,1618518.000000,2.496659,2.500097,18.601558,1,5.5565299348490e-12
dot,f64,1048578,2,1,9,907280.000000,733749.000000,1681111.000000,2.311476,2.700394,17.221839,1,1.0126269175748e-12
dot,f64,1048578,4,0,9,924989.000000,847141.000000,1879520.000000,2.267223,2.753166,16.892125,1,1.6696685018320e-11
dot,f64,1048578,4,1,9,964664.000000,831736.000000,1759717.000000,2.173976,2.871457,16.197380,1,7.3996692452008e-12
dot,f64,1048578,8,0,9,1477407.000000,1363677.000000,2091557.000000,1.419484,4.397654,10.575982,1,7.1963837874986e-12
dot,f64,1048578,8,1,9,1449613.000000,1346316.000000,2300344.000000,1.446701,4.315037,10.778759,1,2.5641347015592e-11
dot,f64,8388610,1,0,9,11666236.000000,9083528.000000,16713584.000000,1.438101,4.340720,10.714684,1,4.7841616397182e-08
dot,f64,8388610,1,1,9,9976423.000000,9061112.000000,13513732.000000,1.681687,3.712006,12.529544,1,2.1466100774491e-12
dot,f64,8388610,2,0,9,12545770.000000,12032868.000000,15525318.000000,1.337281,4.667978,9.963520,1,3.4173262590477e-11
dot,f64,8388610,2,1,9,12999581.000000,12131736.000000,16043409.000000,1.290597,4.836853,9.615697,1,6.6698238806914e-12
dot,f64,8388610,4,0,9,20191692.000000,18576438.000000,21890637.000000,0.830897,7.512896,6.190666,1,1.0867212088651e-11
dot,f64,8388610,4,1,9,20373886.000000,20036072.000000,30209195.000000,0.823467,7.580666,6.135306,1,3.5649057691820e-12
dot,f64,8388610,8,0,9,32101402.000000,31129040.000000,43923696.000000,0.522632,11.946592,3.893912,1,3.6415709252407e-13
dot,f64,8388610,8,1,9,31696263.000000,30466530.000000,49391115.000000,0.529312,11.795932,3.943684,1,4.1207249993447e-13
dot,f64,33554434,1,0,9,47187570.000000,35514634.000000,105446013.000000,1.422173,4.390236,10.596011,1,7.2398463955860e-08
dot,f64,33554434,1,1,9,40335819.000000,39260426.000000,40938769.000000,1.663754,3.752898,12.395931,1,2.3258140720519e-11
dot,f64,33554434,2,0,9,49339783.000000,45957714.000000,52727032.000000,1.360137,4.591494,10.133811,1,1.7824531291574e-12
dot,f64,33554434,2,1,9,51192440.000000,47381139.000000,122689776.000000,1.310914,4.763789,9.767068,1,1.1288870656536e-11
dot,f64,33554434,4,0,9,82556474.000000,75247530.000000,119703037.000000,0.812884,7.685278,6.056461,1,2.3133558360228e-11
dot,f64,33554434,4,1,9,88192271.000000,76491983.000000,141453883.000000,0.760938,8.209792,5.669431,1,1.5028071751514e-11
dot,f64,33554434,8,0,9,137245450.000000,134300384.000000,191033516.000000,0.488970,12.778655,3.643108,1,6.0708830205267e-12
dot,f64,33554434,8,1,9,136450839.000000,133390221.000000,210030447.000000,0.491817,12.704627,3.664324,1,3.4729068202225e-11
dot,f64,67108866,1,0,9,94378599.000000,88380715.000000,123811885.000000,1.422120,4.394343,10.595623,1,2.9938678788975e-07
dot,f64,67108866,1,1,9,83540792.000000,74544542.000000,102211125.000000,1.606613,3.889542,11.970200,1,2.4028628124599e-11
dot,f64,67108866,2,0,9,105575494.000000,95938564.000000,132131905.000000,1.271296,4.917018,9.471895,1,1.5449875955402e-12
dot,f64,67108866,2,1,9,102589489.000000,100760845.000000,147198671.000000,1.308299,4.777893,9.747588,1,3.7198296312680e-11
dot,f64,67108866,4,0,9,162190756.000000,155329090.000000,220672100.000000,0.827530,7.554037,6.165580,1,3.0899753189978e-11
dot,f64,67108866,4,1,9,191067840.000000,153987567.000000,203247069.000000,0.702461,8.899284,5.233743,1,4.0386497567278e-11
dot,f64,67108866,8,0,9,276925862.000000,271689949.000000,347999065.000000,0.484670,12.895688,3.611075,1,3.3772877808323e-11
dot,f64,67108866,8,1,9,327572299.000000,274103895.000000,405024643.000000,0.409735,15.258812,3.052761,1,3.1441859377481e-12
mul,f32,513,1,0,9,300.000000,294.000000,390.000000,1.710000,1.828121,19.110739,1,0.0000000000000e+00
mul,f32,513,1,1,9,304.000000,298.000000,410.000000,1.687500,1.852531,18.859282,1,0.0000000000000e+00
mul,f32,513,2,0,9,302.000000,298.000000,408.000000,1.698675,1.840309,18.984178,1,0.0000000000000e+00
mul,f32,513,2,1,9,311.000000,307.000000,389.000000,1.649518,1.895179,18.434797,1,0.0000000000000e+00
mul,f32,513,4,0,9,300.000000,299.000000,423.000000,1.710000,1.828094,19.110739,1,0.0000000000000e+00
mul,f32,513,4,1,9,311.000000,295.000000,385.000000,1.649518,1.895138,18.434797,1,0.0000000000000e+00
mul,f32,513,8,0,9,310.000000,299.000000,400.000000,1.654839,1.889043,18.494264,1,0.0000000000000e+00
mul,f32,513,8,1,9,309.000000,294.000000,378.000000,1.660194,1.883084,18.554116,1,0.0000000000000e+00
mul,f32,1025,1,0,9,599.000000,580.000000,687.000000,1.711185,1.826870,19.123986,1,0.0000000000000e+00
mul,f32,1025,1,1,9,601.000000,580.000000,676.000000,1.705491,1.832957,19.060346,1,0.0000000000000e+00
mul,f32,1025,2,0,9,599.000000,579.000000,685.000000,1.711185,1.826838,19.123986,1,0.0000000000000e+00
mul,f32,1025,2,1,9,576.000000,573.000000,674.000000,1.779514,1.756688,19.887617,1,0.0000000000000e+00
mul,f32,1025,4,0,9,604.000000,578.000000,675.000000,1.697020,1.842146,18.965675,1,0.0000000000000e+00
mul,f32,1025,4,1,9,596.000000,570.000000,674.000000,1.719799,1.817686,19.220248,1,0.0000000000000e+00
mul,f32,1025,8,0,9,597.000000,576.000000,667.000000,1.716918,1.820728,19.188053,1,0.0000000000000e+00
mul,f32,1025,8,1,9,701.000000,671.000000,805.000000,1.462197,2.137967,16.341323,1,0.0000000000000e+00
mul,f32,2049,1,0,9,1331.000000,1325.000000,1437.000000,1.539444,2.030628,17.204628,1,0.0000000000000e+00
mul,f32,2049,1,1,9,1334.000000,1322.000000,1481.000000,1.535982,2.035296,17.165937,1,0.0000000000000e+00
mul,f32,2049,2,0,9,1377.000000,1328.000000,1513.000000,1.488017,2.100870,16.629891,1,0.0000000000000e+00
mul,f32,2049,2,1,9,1391.000000,1328.000000,1427.000000,1.473041,2.122163,16.462516,1,0.0000000000000e+00
mul,f32,2049,4,0,9,1327.000000,1324.000000,1462.000000,1.544084,2.024547,17.256488,1,0.0000000000000e+00
mul,f32,2049,4,1,9,1330.000000,1321.000000,1487.000000,1.540602,2.029211,17.217564,1,0.0000000000000e+00
mul,f32,2049,8,0,9,1389.000000,1326.000000,1484.000000,1.475162,2.119450,16.486220,1,0.0000000000000e+00
mul,f32,2049,8,1,9,1380.000000,1322.000000,1449.000000,1.484783,2.105460,16.593739,1,0.0000000000000e+00
mul,f32,4097,1,0,9,2638.000000,2631.000000,2870.000000,1.553071,2.012874,17.356915,1,0.0000000000000e+00
mul,f32,4097,1,1,9,2315.000000,2292.000000,2420.000000,1.769762,1.766410,19.778636,1,0.0000000000000e+00
mul,f32,4097,2,0,9,2710.000000,2296.000000,3530.000000,1.511808,2.067764,16.895772,1,0.0000000000000e+00
mul,f32,4097,2,1,9,2730.000000,2633.000000,2851.000000,1.500733,2.083020,16.771994,1,0.0000000000000e+00
mul,f32,4097,4,0,9,2705.000000,2675.000000,2812.000000,1.514603,2.063985,16.927003,1,0.0000000000000e+00
mul,f32,4097,4,1,9,2780.000000,2678.000000,2816.000000,1.473741,2.121147,16.470339,1,0.0000000000000e+00
mul,f32,4097,8,0,9,2258.000000,2244.000000,10069.000000,1.814438,1.722982,20.277920,1,0.0000000000000e+00
mul,f32,4097,8,1,9,2357.000000,2273.000000,2362.000000,1.738227,1.798440,19.426196,1,0.0000000000000e+00
mul,f32,8193,1,0,9,4740.000000,4593.000000,4777.000000,1.728481,1.808562,19.317281,1,0.0000000000000e+00
mul,f32,8193,1,1,9,4752.000000,4603.000000,4828.000000,1.724116,1.813208,19.268500,1,0.0000000000000e+00
mul,f32,8193,2,0,9,4875.000000,4838.000000,4954.000000,1.680615,1.860078,18.782341,1,0.0000000000000e+00
mul,f32,8193,2,1,9,5547.000000,4829.000000,6641.000000,1.477015,2.116476,16.506925,1,0.0000000000000e+00
mul,f32,8193,4,0,9,4609.000000,4577.000000,4777.000000,1.777609,1.758618,19.866329,1,0.0000000000000e+00
mul,f32,8193,4,1,9,4617.000000,4572.000000,4768.000000,1.774529,1.761649,19.831906,1,0.0000000000000e+00
mul,f32,8193,8,0,9,4649.000000,4506.000000,4677.000000,1.762314,1.773829,19.695399,1,0.0000000000000e+00
mul,f32,8193,8,1,9,4501.000000,4476.000000,4775.000000,1.820262,1.717344,20.343015,1,0.0000000000000e+00
mul,f32,65537,1,0,9,37094.000000,35632.000000,58149.000000,1.766782,1.769373,19.745324,1,0.0000000000000e+00
mul,f32,65537,1,1,9,37300.000000,35623.000000,38218.000000,1.757024,1.779208,19.636275,1,0.0000000000000e+00
mul,f32,65537,2,0,9,37080.000000,35652.000000,47284.000000,1.767449,1.768674,19.752779,1,0.0000000000000e+00
mul,f32,65537,2,1,9,37252.000000,35956.000000,49920.000000,1.759288,1.776880,19.661577,1,0.0000000000000e+00
mul,f32,65537,4,0,9,41683.000000,38740.000000,43555.000000,1.572272,1.988320,17.571505,1,0.0000000000000e+00
mul,f32,65537,4,1,9,37096.000000,35687.000000,47913.000000,1.766686,1.769487,19.744260,1,0.0000000000000e+00
mul,f32,65537,8,0,9,37180.000000,35807.000000,49544.000000,1.762695,1.773542,19.699652,1,0.0000000000000e+00
mul,f32,65537,8,1,9,37504.000000,36344.000000,41864.000000,1.747467,1.788938,19.529465,1,0.0000000000000e+00
mul,f32,1048577,1,0,9,650431.000000,622687.000000,702468.000000,1.612126,1.939172,18.016917,1,0.0000000000000e+00
mul,f32,1048577,1,1,9,656376.000000,596883.000000,1270562.000000,1.597525,1.956832,17.853732,1,0.0000000000000e+00
