kernel,dtype,n,stride,misalign,reps,time_ns_med,time_ns_p05,time_ns_p95,gflops,cpe,GiBps,verified,max_rel_err
saxpy,f64,33554434,2,0,9,66275225.000000,63919802.000000,150448635.000000,1.012579,6.127955,11.316447,1,0.0000000000000e+00
saxpy,f64,33554434,2,1,9,68255667.000000,64691016.000000,87265048.000000,0.983198,6.017039,10.988099,1,0.0000000000000e+00
saxpy,f64,33554434,4,0,9,100396973.000000,93646272.000000,122988709.000000,0.668435,9.356408,7.470345,1,0.0000000000000e+00
saxpy,f64,33554434,4,1,9,117586974.000000,94904266.000000,164747127.000000,0.570717,11.586510,6.378258,1,0.0000000000000e+00
saxpy,f64,33554434,8,0,9,199096773.000000,175548902.000000,227460442.000000,0.337067,18.554973,3.767013,1,0.0000000000000e+00
saxpy,f64,33554434,8,1,9,255398410.000000,234895154.000000,334118062.000000,0.262761,23.807043,2.936589,1,0.0000000000000e+00
saxpy,f64,67108866,1,0,9,174207703.000000,142716707.000000,186767228.000000,0.770447,8.023820,8.610412,1,0.0000000000000e+00
saxpy,f64,67108866,1,1,9,156215052.000000,145638526.000000,172871782.000000,0.859186,7.279169,9.602148,1,0.0000000000000e+00
saxpy,f64,67108866,2,0,9,121503137.000000,119581520.000000,197056145.000000,1.104644,6.025523,12.345361,1,0.0000000000000e+00
saxpy,f64,67108866,2,1,9,149464568.000000,127975236.000000,215272110.000000,0.897990,6.962594,10.035824,1,0.0000000000000e+00
saxpy,f64,67108866,4,0,9,194101635.000000,188588235.000000,316159165.000000,0.691482,8.773775,7.727910,1,0.0000000000000e+00
saxpy,f64,67108866,4,1,9,193598831.000000,187123804.000000,250164916.000000,0.693278,8.820087,7.747981,1,0.0000000000000e+00
saxpy,f64,67108866,8,0,9,336245615.000000,294354761.000000,383684986.000000,0.399166,16.175295,4.461025,1,0.0000000000000e+00
saxpy,f64,67108866,8,1,9,309710004.000000,295335440.000000,412077821.000000,0.433366,14.432120,4.843241,1,0.0000000000000e+00
dot,f32,513,1,0,9,328.000000,324.000000,404.000000,3.128049,1.999449,11.652890,1,7.0403288498666e-09
dot,f32,513,1,1,9,327.000000,323.000000,411.000000,3.137615,1.993318,11.688526,1,1.0517950913495e-09
dot,f32,513,2,0,9,327.000000,324.000000,415.000000,3.137615,1.993325,11.688526,1,5.1695855829058e-11
dot,f32,513,2,1,9,326.000000,325.000000,403.000000,3.147239,1.987262,11.724380,1,9.3188886819167e-12
dot,f32,513,4,0,9,326.000000,325.000000,393.000000,3.147239,1.987265,11.724380,1,9.3812865519412e-11
dot,f32,513,4,1,9,328.000000,325.000000,396.000000,3.128049,1.999431,11.652890,1,9.3211175608646e-10
dot,f32,513,8,0,9,327.000000,322.000000,395.000000,3.137615,1.993339,11.688526,1,1.5231466798863e-10
dot,f32,513,8,1,9,328.000000,323.000000,404.000000,3.128049,1.999385,11.652890,1,1.7434919954513e-10
dot,f32,1025,1,0,9,635.000000,630.000000,710.000000,3.228346,1.937275,12.026528,1,5.2872432821574e-08
dot,f32,1025,1,1,9,633.000000,630.000000,719.000000,3.238547,1.931184,12.064526,1,5.7970591192717e-10
dot,f32,1025,2,0,9,634.000000,630.000000,723.000000,3.233438,1.934239,12.045497,1,1.1589074982219e-10
dot,f32,1025,2,1,9,633.000000,628.000000,706.000000,3.238547,1.931177,12.064526,1,5.5319131350366e-10
dot,f32,1025,4,0,9,634.000000,628.000000,731.000000,3.233438,1.934267,12.045497,1,8.5353483062281e-10
dot,f32,1025,4,1,9,634.000000,626.000000,703.000000,3.233438,1.934322,12.045497,1,9.1361801907833e-10
dot,f32,1025,8,0,9,634.000000,629.000000,703.000000,3.233438,1.934331,12.045497,1,1.3458206125162e-09
dot,f32,1025,8,1,9,636.000000,630.000000,709.000000,3.223270,1.940444,12.007618,1,1.5647804913470e-09
dot,f32,2049,1,0,9,1248.000000,1243.000000,1315.000000,3.283654,1.904705,12.232564,1,1.3897841073944e-08
dot,f32,2049,1,1,9,1257.000000,1247.000000,1319.000000,3.260143,1.918467,12.144980,1,1.8411247167573e-10
dot,f32,2049,2,0,9,1247.000000,1242.000000,1362.000000,3.286287,1.903221,12.242373,1,5.6998166386753e-10
dot,f32,2049,2,1,9,1250.000000,1242.000000,1348.000000,3.278400,1.907777,12.212992,1,2.8215563750217e-10
dot,f32,2049,4,0,9,1251.000000,1247.000000,1301.000000,3.275779,1.909295,12.203229,1,1.6911586154248e-11
dot,f32,2049,4,1,9,1246.000000,1238.000000,1322.000000,3.288925,1.901709,12.252199,1,2.3434665680065e-10
dot,f32,2049,8,0,9,1247.000000,1242.000000,1323.000000,3.286287,1.903190,12.242373,1,1.4890558663175e-09
dot,f32,2049,8,1,9,1249.000000,1241.000000,1322.000000,3.281025,1.906247,12.222770,1,5.8104552969420e-10
dot,f32,4097,1,0,9,2482.000000,2471.000000,2555.000000,3.301370,1.894528,12.298561,1,3.1816623918221e-08
dot,f32,4097,1,1,9,2486.000000,2477.000000,2551.000000,3.296058,1.897514,12.278773,1,1.1884144414825e-10
dot,f32,4097,2,0,9,2484.000000,2475.000000,2558.000000,3.298712,1.895993,12.288659,1,1.6081063238008e-10
dot,f32,4097,2,1,9,2481.000000,2474.000000,2557.000000,3.302701,1.893703,12.303518,1,2.8087414852844e-10
dot,f32,4097,4,0,9,2480.000000,2464.000000,2539.000000,3.304032,1.892940,12.308479,1,2.4970888239387e-10
dot,f32,4097,4,1,9,2484.000000,2473.000000,2548.000000,3.298712,1.895993,12.288659,1,4.1860079704298e-10
dot,f32,4097,8,0,9,2482.000000,2470.000000,2535.000000,3.301370,1.894470,12.298561,1,5.9619000269502e-11
dot,f32,4097,8,1,9,2504.000000,2490.000000,2577.000000,3.272364,1.911288,12.190507,1,1.4102107907707e-10
dot,f32,8193,1,0,9,4968.000000,4939.000000,5008.000000,3.298309,1.896220,12.287159,1,1.3728482458152e-07
dot,f32,8193,1,1,9,5182.000000,5163.000000,5246.000000,3.162100,1.977904,11.779739,1,1.0351144489877e-10
dot,f32,8193,2,0,9,4940.000000,4926.000000,5006.000000,3.317004,1.885532,12.356803,1,1.9809609985989e-10
dot,f32,8193,2,1,9,4939.000000,4919.000000,5015.000000,3.317676,1.885148,12.359305,1,2.9485723559456e-10
dot,f32,8193,4,0,9,4937.000000,4932.000000,4998.000000,3.319020,1.884393,12.364312,1,1.0647982986843e-09
dot,f32,8193,4,1,9,4934.000000,4932.000000,4986.000000,3.321038,1.883251,12.371830,1,6.1795177501193e-10
dot,f32,8193,8,0,9,4937.000000,4914.000000,5020.000000,3.319020,1.884393,12.364312,1,1.1829411457369e-09
dot,f32,8193,8,1,9,4948.000000,4928.000000,8534.000000,3.311641,1.888585,12.336824,1,3.5642661869166e-10
dot,f32,65537,1,0,9,40635.000000,40530.000000,66013.000000,3.225643,1.939003,12.016456,1,4.2814996070435e-07
dot,f32,65537,1,1,9,39440.000000,39392.000000,46121.000000,3.323377,1.881992,12.380545,1,2.6061628780101e-10
dot,f32,65537,2,0,9,39363.000000,39347.000000,46210.000000,3.329878,1.878317,12.404763,1,8.1956615751274e-11
dot,f32,65537,2,1,9,39393.000000,39352.000000,46618.000000,3.327342,1.879749,12.395316,1,3.4545473830569e-10
dot,f32,65537,4,0,9,39433.000000,39375.000000,46370.000000,3.323967,1.881672,12.382743,1,1.6804224944289e-09
dot,f32,65537,4,1,9,39464.000000,39357.000000,50688.000000,3.321356,1.883136,12.373016,1,1.3395664231554e-10
dot,f32,65537,8,0,9,42433.000000,42311.000000,53089.000000,3.088964,2.024811,11.507287,1,1.1337492537016e-09
dot,f32,65537,8,1,9,42890.000000,42427.000000,49982.000000,3.056050,2.046617,11.384675,1,1.1165744423919e-09
dot,f32,1048577,1,0,9,681823.000000,670899.000000,781753.000000,3.075804,2.033477,11.458263,1,1.1469746853923e-06
dot,f32,1048577,1,1,9,708433.000000,686301.000000,861371.000000,2.960271,2.112837,11.027871,1,6.3015403429674e-10
dot,f32,1048577,2,0,9,691079.000000,638821.000000,812430.000000,3.034608,2.061079,11.304796,1,1.7471005530141e-09
dot,f32,1048577,2,1,9,763120.000000,676001.000000,1165274.000000,2.748131,2.275946,10.237587,1,8.4717347559738e-10
dot,f32,1048577,4,0,9,708240.000000,691921.000000,853976.000000,2.961078,2.112254,11.030876,1,1.8082400766283e-11
dot,f32,1048577,4,1,9,706186.000000,696404.000000,884142.000000,2.969691,2.106135,11.062960,1,6.5568425386014e-10
dot,f32,1048577,8,0,9,695600.000000,659555.000000,1061109.000000,3.014885,2.074565,11.231322,1,8.5770250517798e-10
dot,f32,1048577,8,1,9,710562.000000,649817.000000,787819.000000,2.951402,2.119185,10.994829,1,2.5067094317263e-10
dot,f32,8388609,1,0,9,6617849.000000,5737014.000000,7399206.000000,2.535147,2.467142,9.444157,1,4.0160980710515e-06
dot,f32,8388609,1,1,9,6570455.000000,5738794.000000,7755745.000000,2.553433,2.449476,9.512280,1,7.4598313801066e-10
dot,f32,8388609,2,0,9,7607619.000000,6403179.000000,15787895.000000,2.205318,2.836126,8.215449,1,1.1733481518054e-09
dot,f32,8388609,2,1,9,7098755.000000,6281939.000000,8229954.000000,2.363403,2.646407,8.804362,1,2.9879745392992e-10
dot,f32,8388609,4,0,9,8737629.000000,8457279.000000,9272054.000000,1.920111,3.257527,7.152971,1,1.1564428530679e-10
dot,f32,8388609,4,1,9,9346334.000000,8486464.000000,12188097.000000,1.795059,3.484446,6.687115,1,8.0314954941470e-12
dot,f32,8388609,8,0,9,14420027.000000,13508501.000000,15606320.000000,1.163466,5.376001,4.334250,1,5.8472220104479e-11
dot,f32,8388609,8,1,9,12015166.000000,11597484.000000,12400319.000000,1.396337,4.479423,5.201760,1,1.4284810299657e-10
dot,f32,33554433,1,0,9,37509695.000000,25145730.000000,42520752.000000,1.789107,3.496051,6.664944,1,1.4810254944662e-06
dot,f32,33554433,1,1,9,23721431.000000,22718434.000000,27920761.000000,2.829040,2.210928,10.538994,1,4.5688661618095e-10
dot,f32,33554433,2,0,9,28029429.000000,25352101.000000,55637622.000000,2.394229,2.612640,8.919197,1,2.4429349728605e-11
dot,f32,33554433,2,1,9,27419930.000000,25336053.000000,46608702.000000,2.447448,2.555830,9.117456,1,2.6379420235995e-10
dot,f32,33554433,4,0,9,43650980.000000,39422210.000000,57254093.000000,1.537397,4.068709,5.727248,1,3.4833806095393e-12
dot,f32,33554433,4,1,9,40901213.000000,38744397.000000,50415132.000000,1.640755,3.812431,6.112288,1,4.0974867787505e-10
dot,f32,33554433,8,0,9,67131433.000000,65934730.000000,70801408.000000,0.999664,6.257655,3.724038,1,5.9714041450302e-10
dot,f32,33554433,8,1,9,68823881.000000,67385334.000000,69593979.000000,0.975081,6.415532,3.632460,1,1.3668587709016e-10
dot,f32,67108865,1,0,9,52494944.000000,48371845.000000,113597155.000000,2.556774,2.446652,9.524727,1,6.1119280461505e-06
dot,f32,67108865,1,1,9,50176602.000000,45533057.000000,108591337.000000,2.674907,2.338704,9.964804,1,1.9846390936514e-10
dot,f32,67108865,2,0,9,73930809.000000,60200496.000000,83346539.000000,1.815451,3.445939,6.763080,1,6.1447825379436e-11
dot,f32,67108865,2,1,9,78545343.000000,62291931.000000,96905042.000000,1.708793,3.661052,6.365750,1,5.4522184400511e-10
dot,f32,67108865,4,0,9,107261746.000000,99194624.000000,133081554.000000,1.251310,4.999575,4.661494,1,1.5561962752996e-09
dot,f32,67108865,4,1,9,102566249.000000,98391135.000000,139008419.000000,1.308595,4.781079,4.874898,1,4.8869342315815e-10
dot,f32,67108865,8,0,9,173518765.000000,168736988.000000,234216325.000000,0.773506,8.088704,2.881533,1,4.3322243279622e-10
dot,f32,67108865,8,1,9,174080574.000000,166516591.000000,188132608.000000,0.771009,8.114631,2.872233,1,4.2412460070427e-10
dot,f64,514,1,0,9,307.000000,305.000000,399.000000,3.348534,1.868417,24.948524,1,1.9404148531032e-10
dot,f64,514,1,1,9,308.000000,307.000000,397.000000,3.337662,1.874502,24.867522,1,1.1209499201175e-11
dot,f64,514,2,0,9,307.000000,305.000000,395.000000,3.348534,1.868415,24.948524,1,3.2232099055742e-12
dot,f64,514,2,1,9,307.000000,304.000000,386.000000,3.348534,1.868416,24.948524,1,3.0893079438436e-12
dot,f64,514,4,0,9,307.000000,305.000000,397.000000,3.348534,1.868416,24.948524,1,1.6527315633072e-11
dot,f64,514,4,1,9,310.000000,305.000000,385.000000,3.316129,1.886701,24.707087,1,5.8342961674909e-13
dot,f64,514,8,0,9,305.000000,303.000000,407.000000,3.370492,1.856279,25.112121,1,3.5484002321926e-12
dot,f64,514,8,1,9,307.000000,305.000000,399.000000,3.348534,1.868451,24.948524,1,4.7822101758509e-14
dot,f64,1026,1,0,9,594.000000,590.000000,684.000000,3.454545,1.811114,25.738369,1,2.9374572915766e-10
dot,f64,1026,1,1,9,594.000000,592.000000,679.000000,3.454545,1.811123,25.738369,1,1.8521770838532e-11
dot,f64,1026,2,0,9,594.000000,591.000000,687.000000,3.454545,1.811113,25.738369,1,4.9080003926020e-14
dot,f64,1026,2,1,9,597.000000,593.000000,692.000000,3.437186,1.820262,25.609031,1,2.9515691656021e-12
dot,f64,1026,4,0,9,594.000000,592.000000,696.000000,3.454545,1.811109,25.738369,1,7.4872383511198e-12
dot,f64,1026,4,1,9,594.000000,590.000000,690.000000,3.454545,1.811119,25.738369,1,8.0389661006863e-13
dot,f64,1026,8,0,9,595.000000,592.000000,684.000000,3.448739,1.814156,25.695112,1,1.6490877125381e-11
dot,f64,1026,8,1,9,594.000000,590.000000,672.000000,3.454545,1.811113,25.738369,1,9.5316733989082e-12
dot,f64,2050,1,0,9,1170.000000,1168.000000,1275.000000,3.504274,1.785412,26.108872,1,1.1794292050787e-09
dot,f64,2050,1,1,9,1172.000000,1166.000000,1261.000000,3.498294,1.788466,26.064318,1,6.4558455930944e-12
dot,f64,2050,2,0,9,1176.000000,1167.000000,1267.000000,3.486395,1.794570,25.975664,1,4.2480236012591e-12
dot,f64,2050,2,1,9,1216.000000,1207.000000,1309.000000,3.371711,1.855609,25.121201,1,9.0803298680131e-12
dot,f64,2050,4,0,9,1177.000000,1175.000000,1276.000000,3.483432,1.796131,25.953594,1,1.6822079053647e-13
dot,f64,2050,4,1,9,1181.000000,1169.000000,1260.000000,3.471634,1.802200,25.865690,1,6.9443447172517e-12
dot,f64,2050,8,0,9,1187.000000,1176.000000,1254.000000,3.454086,1.811419,25.734946,1,1.3792899621455e-12
dot,f64,2050,8,1,9,1181.000000,1170.000000,1260.000000,3.471634,1.802311,25.865690,1,7.2795891463653e-12
dot,f64,4098,1,0,9,2349.000000,2327.000000,2422.000000,3.489144,1.793259,25.996151,1,6.4341182441578e-10
dot,f64,4098,1,1,9,2320.000000,2312.000000,2458.000000,3.532759,1.771073,26.321103,1,1.0297406175840e-12
dot,f64,4098,2,0,9,2406.000000,2395.000000,2623.000000,3.406484,1.836685,25.380282,1,3.4794377735604e-11
dot,f64,4098,2,1,9,2419.000000,2400.000000,2508.000000,3.388177,1.846669,25.243885,1,4.8641694832892e-12
dot,f64,4098,4,0,9,2360.000000,2344.000000,2444.000000,3.472881,1.801550,25.874982,1,4.8072605268289e-11
dot,f64,4098,4,1,9,2368.000000,2352.000000,2436.000000,3.461149,1.807723,25.787567,1,1.1354241256750e-11
dot,f64,4098,8,0,9,2333.000000,2319.000000,2419.000000,3.513073,1.780981,26.174436,1,2.6082246326677e-12
dot,f64,4098,8,1,9,2332.000000,2321.000000,2407.000000,3.514580,1.780216,26.185660,1,2.3914371711495e-12
dot,f64,8194,1,0,9,4693.000000,4648.000000,4804.000000,3.492009,1.791728,26.017497,1,2.4161033503421e-09
dot,f64,8194,1,1,9,4614.000000,4602.000000,4926.000000,3.551799,1.761561,26.462964,1,1.8373319857083e-12
dot,f64,8194,2,0,9,4645.000000,4600.000000,4776.000000,3.528095,1.773364,26.286354,1,7.1864340905936e-12
dot,f64,8194,2,1,9,4618.000000,4598.000000,4704.000000,3.548722,1.762991,26.440042,1,1.9690832447550e-12
dot,f64,8194,4,0,9,4917.000000,4888.000000,5027.000000,3.332927,1.877150,24.832238,1,6.9085595538202e-12
dot,f64,8194,4,1,9,4625.000000,4602.000000,4804.000000,3.543351,1.765649,26.400025,1,2.2804954631963e-12
dot,f64,8194,8,0,9,4641.000000,4624.000000,4792.000000,3.531136,1.771760,26.309010,1,3.9477476149391e-12
dot,f64,8194,8,1,9,4785.000000,4729.000000,4878.000000,3.424869,1.826761,25.517265,1,1.1574946857167e-11
dot,f64,65538,1,0,9,37585.000000,37376.000000,44093.000000,3.487455,1.793989,25.983565,1,4.1212901647713e-09
dot,f64,65538,1,1,9,37381.000000,37344.000000,37781.000000,3.506487,1.784227,26.125366,1,1.2956014195896e-11
dot,f64,65538,2,0,9,39272.000000,39181.000000,39628.000000,3.337645,1.874526,24.867394,1,1.5500466295308e-13
dot,f64,65538,2,1,9,40963.000000,39254.000000,166671.000000,3.199863,1.955196,23.840839,1,1.7563797436247e-11
dot,f64,65538,4,0,9,39063.000000,38933.000000,46271.000000,3.355503,1.864484,25.000443,1,6.3153804942342e-12
dot,f64,65538,4,1,9,39459.000000,39327.000000,46855.000000,3.321828,1.883401,24.749545,1,8.4295406492740e-12
dot,f64,65538,8,0,9,40376.000000,40124.000000,42087.000000,3.246384,1.927171,24.187446,1,1.7889060160461e-12
dot,f64,65538,8,1,9,40190.000000,40092.000000,48699.000000,3.261408,1.918315,24.299385,1,1.0408178183446e-11
dot,f64,1048578,1,0,9,1050733.000000,911518.000000,1382459.000000,1.995898,3.134638,14.870600,1,5.1607713911259e-09
dot,f64,1048578,1,1,9,1580962.000000,1155797.000000,1995119.000000,1.326506,4.716517,9.883242,1,1.1546740510543e-11
dot,f64,1048578,2,0,9,960506.000000,883302.000000,1908017.000000,2.183387,2.865441,16.267498,1,5.5565299348490e-12
dot,f64,1048578,2,1,9,1171633.000000,862538.000000,1696916.000000,1.789943,3.495284,13.336113,1,1.0126269175748e-12
dot,f64,1048578,4,0,9,1015007.000000,985468.000000,1948620.000000,2.066149,3.028009,15.394012,1,1.6696685018320e-11
dot,f64,1048578,4,1,9,969545.000000,897402.000000,1899100.000000,2.163031,2.892380,16.115838,1,7.3996692452008e-12
dot,f64,1048578,8,0,9,1529944.000000,1371937.000000,2468137.000000,1.370740,4.564245,10.212812,1,7.1963837874986e-12
dot,f64,1048578,8,1,9,1596127.000000,1369931.000000,2612672.000000,1.313903,4.761723,9.789340,1,2.5641347015592e-11
dot,f64,8388610,1,0,9,10636616.000000,9161983.000000,11804943.000000,1.577308,3.966494,11.751861,1,4.7841616397182e-08
dot,f64,8388610,1,1,9,10123448.000000,9109213.000000,26058311.000000,1.657263,3.775501,12.347575,1,2.1466100774491e-12
dot,f64,8388610,2,0,9,14370214.000000,12691158.000000,15050786.000000,1.167500,5.359312,8.698550,1,3.4173262590477e-11
dot,f64,8388610,2,1,9,14217753.000000,13133502.000000,18124517.000000,1.180019,5.302362,8.791827,1,6.6698238806914e-12
dot,f64,8388610,4,0,9,22757449.000000,20931399.000000,24604261.000000,0.737219,8.487245,5.492708,1,1.0867212088651e-11
dot,f64,8388610,4,1,9,22362424.000000,20365204.000000,26158995.000000,0.750242,8.339985,5.589735,1,3.5649057691820e-12
dot,f64,8388610,8,0,9,36232210.000000,35860011.000000,43906590.000000,0.463047,13.512295,3.449970,1,3.6415709252407e-13
dot,f64,8388610,8,1,9,38666299.000000,37106423.000000,53885772.000000,0.433898,14.420535,3.232790,1,4.1207249993447e-13
dot,f64,33554434,1,0,9,45068671.000000,40155230.000000,118573288.000000,1.489036,4.202007,11.094182,1,7.2398463955860e-08
dot,f64,33554434,1,1,9,40541713.000000,38518800.000000,48794233.000000,1.655304,3.779975,12.332977,1,2.3258140720519e-11
dot,f64,33554434,2,0,9,55550889.000000,52021594.000000,75289989.000000,1.208061,5.179497,9.000757,1,1.7824531291574e-12
dot,f64,33554434,2,1,9,55316022.000000,52336368.000000,62390419.000000,1.213190,5.157562,9.038973,1,1.1288870656536e-11
dot,f64,33554434,4,0,9,89228502.000000,84094053.000000,116345230.000000,0.752101,8.319375,5.603591,1,2.3133558360228e-11
dot,f64,33554434,4,1,9,92396026.000000,84514157.000000,152108594.000000,0.726318,8.614249,5.411488,1,1.5028071751514e-11
dot,f64,33554434,8,0,9,151505308.000000,148194823.000000,217575038.000000,0.442947,14.124863,3.300215,1,6.0708830205267e-12
dot,f64,33554434,8,1,9,141272827.000000,136582622.000000,177075617.000000,0.475030,13.171986,3.539251,1,3.4729068202225e-11
dot,f64,67108866,1,0,9,94529593.000000,89873200.000000,116584307.000000,1.419849,4.406895,10.578698,1,2.9938678788975e-07
dot,f64,67108866,1,1,9,89674150.000000,70868781.000000,133463073.000000,1.496727,4.180546,11.151486,1,2.4028628124599e-11
dot,f64,67108866,2,0,9,99220526.000000,93735782.000000,127072338.000000,1.352721,4.625594,10.078560,1,1.5449875955402e-12
dot,f64,67108866,2,1,9,99315395.000000,92890382.000000,137157150.000000,1.351429,4.629693,10.068933,1,3.7198296312680e-11
dot,f64,67108866,4,0,9,207939336.000000,156237625.000000,296053541.000000,0.645466,9.694160,4.809095,1,3.0899753189978e-11
dot,f64,67108866,4,1,9,158056324.000000,152751349.000000,203755168.000000,0.849177,7.368654,6.326859,1,4.0386497567278e-11
dot,f64,67108866,8,0,9,287990752.000000,271983036.000000,378678464.000000,0.466049,13.426176,3.472334,1,3.3772877808323e-11
dot,f64,67108866,8,1,9,283611796.000000,269536437.000000,328238254.000000,0.473245,13.221194,3.525947,1,3.1441859377481e-12
mul,f32,513,1,0,9,308.000000,305.000000,409.000000,1.665584,1.878276,18.614356,1,0.0000000000000e+00
mul,f32,513,1,1,9,312.000000,297.000000,414.000000,1.644231,1.902655,18.375711,1,0.0000000000000e+00
mul,f32,513,2,0,9,307.000000,295.000000,401.000000,1.671010,1.872165,18.674989,1,0.0000000000000e+00
mul,f32,513,2,1,9,309.000000,306.000000,594.000000,1.660194,1.884370,18.554116,1,0.0000000000000e+00
mul,f32,513,4,0,9,308.000000,293.000000,406.000000,1.665584,1.878263,18.614356,1,0.0000000000000e+00
mul,f32,513,4,1,9,309.000000,306.000000,411.000000,1.660194,1.884371,18.554116,1,0.0000000000000e+00
mul,f32,513,8,0,9,309.000000,297.000000,401.000000,1.660194,1.884376,18.554116,1,0.0000000000000e+00
mul,f32,513,8,1,9,307.000000,305.000000,418.000000,1.671010,1.872157,18.674989,1,0.0000000000000e+00
mul,f32,1025,1,0,9,597.000000,595.000000,711.000000,1.716918,1.822111,19.188053,1,0.0000000000000e+00
mul,f32,1025,1,1,9,603.000000,598.000000,694.000000,1.699834,1.840581,18.997127,1,0.0000000000000e+00
mul,f32,1025,2,0,9,598.000000,592.000000,702.000000,1.714047,1.825327,19.155966,1,0.0000000000000e+00
mul,f32,1025,2,1,9,599.000000,594.000000,692.000000,1.711185,1.828363,19.123986,1,0.0000000000000e+00
mul,f32,1025,4,0,9,600.000000,596.000000,693.000000,1.708333,1.831416,19.092113,1,0.0000000000000e+00
mul,f32,1025,4,1,9,601.000000,598.000000,693.000000,1.705491,1.834467,19.060346,1,0.0000000000000e+00
mul,f32,1025,8,0,9,599.000000,597.000000,700.000000,1.711185,1.828362,19.123986,1,0.0000000000000e+00
mul,f32,1025,8,1,9,599.000000,593.000000,705.000000,1.711185,1.828362,19.123986,1,0.0000000000000e+00
mul,f32,2049,1,0,9,1175.000000,1166.000000,1290.000000,1.743830,1.794131,19.488817,1,0.0000000000000e+00
mul,f32,2049,1,1,9,1180.000000,1173.000000,1296.000000,1.736441,1.801770,19.406237,1,0.0000000000000e+00
mul,f32,2049,2,0,9,1177.000000,1173.000000,1299.000000,1.740867,1.797188,19.455700,1,0.0000000000000e+00
mul,f32,2049,2,1,9,1181.000000,1175.000000,1272.000000,1.734970,1.803309,19.389805,1,0.0000000000000e+00
mul,f32,2049,4,0,9,1181.000000,1171.000000,1279.000000,1.734970,1.803316,19.389805,1,0.0000000000000e+00
mul,f32,2049,4,1,9,1181.000000,1174.000000,1279.000000,1.734970,1.803293,19.389805,1,0.0000000000000e+00
mul,f32,2049,8,0,9,1180.000000,1175.000000,1269.000000,1.736441,1.801768,19.406237,1,0.0000000000000e+00
mul,f32,2049,8,1,9,1183.000000,1165.000000,1261.000000,1.732037,1.806343,19.357024,1,0.0000000000000e+00
mul,f32,4097,1,0,9,2385.000000,2375.000000,2497.000000,1.717820,1.821302,19.198131,1,0.0000000000000e+00
mul,f32,4097,1,1,9,2344.000000,2335.000000,2458.000000,1.747867,1.789993,19.533935,1,0.0000000000000e+00
mul,f32,4097,2,0,9,2351.000000,2246.000000,2442.000000,1.742663,1.795386,19.475773,1,0.0000000000000e+00
mul,f32,4097,2,1,9,2383.000000,2371.000000,2498.000000,1.719261,1.819779,19.214244,1,0.0000000000000e+00
mul,f32,4097,4,0,9,2401.000000,2384.000000,2458.000000,1.706372,1.833519,19.070197,1,0.0000000000000e+00
mul,f32,4097,4,1,9,2337.000000,2330.000000,2454.000000,1.753102,1.784646,19.592445,1,0.0000000000000e+00
mul,f32,4097,8,0,9,2336.000000,2329.000000,2439.000000,1.753853,1.783873,19.600832,1,0.0000000000000e+00
mul,f32,4097,8,1,9,2364.000000,2360.000000,2462.000000,1.733080,1.805262,19.368673,1,0.0000000000000e+00
mul,f32,8193,1,0,9,4743.000000,4720.000000,4826.000000,1.727388,1.811213,19.305062,1,0.0000000000000e+00
mul,f32,8193,1,1,9,4659.000000,4634.000000,12771.000000,1.758532,1.779169,19.653125,1,0.0000000000000e+00
mul,f32,8193,2,0,9,4833.000000,4815.000000,4954.000000,1.695220,1.845581,18.945564,1,0.0000000000000e+00
mul,f32,8193,2,1,9,4852.000000,4824.000000,4969.000000,1.688582,1.852846,18.871375,1,0.0000000000000e+00
mul,f32,8193,4,0,9,4733.000000,4722.000000,4824.000000,1.731037,1.807459,19.345850,1,0.0000000000000e+00
mul,f32,8193,4,1,9,4656.000000,4629.000000,4749.000000,1.759665,1.778013,19.665788,1,0.0000000000000e+00
mul,f32,8193,8,0,9,4654.000000,4641.000000,4763.000000,1.760421,1.777223,19.674239,1,0.0000000000000e+00
mul,f32,8193,8,1,9,4655.000000,4648.000000,4761.000000,1.760043,1.777642,19.670013,1,0.0000000000000e+00
mul,f32,65537,1,0,9,37443.000000,37042.000000,53252.000000,1.750314,1.787487,19.561281,1,0.0000000000000e+00
mul,f32,65537,1,1,9,37113.000000,37031.000000,45155.000000,1.765877,1.771733,19.735215,1,0.0000000000000e+00
mul,f32,65537,2,0,9,38169.000000,37040.000000,53794.000000,1.717022,1.822144,19.189212,1,0.0000000000000e+00
mul,f32,65537,2,1,9,37144.000000,37071.000000,43659.000000,1.764403,1.773211,19.718745,1,0.0000000000000e+00
mul,f32,65537,4,0,9,37137.000000,37060.000000,53550.000000,1.764736,1.772878,19.722461,1,0.0000000000000e+00
mul,f32,65537,4,1,9,39865.000000,39658.000000,45011.000000,1.643973,1.903112,18.372835,1,0.0000000000000e+00
mul,f32,65537,8,0,9,43487.000000,37067.000000,54431.000000,1.507048,2.076021,16.842575,1,0.0000000000000e+00
mul,f32,65537,8,1,9,37145.000000,37073.000000,56005.000000,1.764356,1.773261,19.718214,1,0.0000000000000e+00
mul,f32,1048577,1,0,9,629715.000000,619178.000000,826528.000000,1.665161,1.878900,18.609627,1,0.0000000000000e+00
mul,f32,1048577,1,1,9,613337.000000,599132.000000,724145.000000,1.709626,1.830026,19.106562,1,0.0000000000000e+00
mul,f32,1048577,2,0,9,653396.000000,638504.000000,860978.000000,1.604811,1.949555,17.935159,1,0.0000000000000e+00
mul,f32,1048577,2,1,9,614749.000000,599346.000000,766183.000000,1.705699,1.834262,19.062676,1,0.0000000000000e+00
